gene_names	pvalue	corr_coef	fdr	fpkm>0_num	fpkm>0.1_num	fpkm>1_num	fpkm_median	fpkm_mean
IDO2_TSS22374	0.00225270198153137	-0.212213208770147	0.0465115632874987	122	49	1	0.019093	0.0767036157894737
IDO1_TSS10836	1.3335829242037e-07	-0.358254378180476	3.30060728454958e-05	205	204	144	1.77222	2.73277820669856
HGSNAT_TSS14881	1.25483342602322e-06	0.330949363635788	0.000154205755781633	209	209	209	10.932	11.0267942105263
TOX_TSS26138	9.23936857135291e-07	-0.33483507922264	0.000124956349234049	195	174	17	0.316233	0.423983697129187
PDE7A_TSS27686,TSS8654	1.27705183355049e-05	-0.299596449509037	0.000943431269288559	208	208	203	2.44174	2.90904549760766
ADHFE1_TSS6280	0.000839144625534588	-0.231483536326049	0.0233444279781522	200	190	59	0.636595	0.730208723444976
MYBL1_TSS21542	0.00126352746792071	-0.223691001419337	0.0312350344366744	203	196	10	0.381364	0.464270858755981
MSC_TSS26954	1.9352491358395e-06	-0.325357057585366	0.00022198156161017	183	164	44	0.393531	0.674777635885167
MSC-AS1_TSS17897,TSS21334	0.000384741514457878	-0.245657601790647	0.0127059145362504	183	91	0	0.0766999	0.121764672331235
CDH17_TSS21799,TSS398	0.00160859525368396	-0.21896805616223	0.0369096079707502	80	5	0	0	0.0128693716746411
TP53INP1_TSS25853	1.25637499353977e-05	-0.299830020631446	0.000936274087751311	209	209	201	3.10612	3.42073778947368
NCALD_TSS169,TSS27739,TSS36341	0.000714035600604196	-0.234487831173695	0.0205072629067908	195	152	7	0.206702	0.309244407177033
FZD6_TSS30777,TSS9163	0.000303045125848162	-0.249835261376232	0.0105821536363455	194	136	6	0.151551	0.234325207751196
ENPP2_TSS16940,TSS35000	4.29766230164194e-06	-0.314756699629257	0.00039946380397189	206	203	146	1.51226	2.20068467703349
LINC00861_TSS35742	1.50166523815446e-06	-0.328644849873249	0.000181476127804606	203	196	112	1.15178	1.97284833741627
PVT1_TSS33842	0.000140578576171756	-0.262820049478515	0.00586575606476877	202	198	52	0.629533	0.793330022009569
KCNQ3_TSS18780,TSS3810	1.61587038413517e-07	-0.356014255710633	3.6569749868975e-05	167	5	0	0.0109307	0.0205919082296651
PTP4A3_TSS25904	0.00192345568297789	-0.215407551841829	0.0418856344631647	183	121	4	0.130773	0.211116995215311
MROH5_TSS2889	0.00148288381475243	0.220570597018762	0.034870278922619	130	8	0	0.0101748	0.0213383900956938
SLC45A4_TSS12087,TSS26027	0.00141602507671094	0.22147422994935	0.033795534067048	209	209	209	6.09047	6.16504578947368
JRK_TSS30645	0.00023456350547539	-0.25424112090071	0.00865177166443932	209	209	202	2.11731	2.24367685645933
GLIS3_TSS11313,TSS1866	0.000758715777488315	0.233362882310957	0.0215723403652712	204	174	9	0.29007	0.366548807272727
GLDC_TSS3750	6.17387616696924e-06	-0.30980653048637	0.000540446742136646	74	4	1	0	0.0164776114354067
CCDC171_TSS10022	8.78674073934798e-05	0.270446452919088	0.00413624088468644	206	201	11	0.530604	0.557701691866029
UBAP1_TSS30076	3.86924090217025e-05	0.283238801440907	0.00219294161198168	209	209	209	17.6551	17.5926411483254
FAM214B_TSS255	0.00248487974855216	0.21020703789526	0.0498300069465514	209	209	209	24.2332	24.2231219138756
SIT1_TSS35232	1.77224894602167e-06	-0.326501843275112	0.000209724330135462	202	200	133	1.55459	2.68361429521531
PAX5_TSS30433	0.001978113033665	-0.214844371025033	0.0425610667117096	207	84	3	0.0786299	0.151353646889952
SHB_TSS5383	0.000114704174912573	0.266149157462106	0.00503772064422727	207	206	156	1.29043	1.34435586602871
TJP2_TSS24232,TSS26548,TSS30285,TSS35050	0.000165814843248282	0.260085279551538	0.00663285322107877	209	209	208	8.95091	9.04081710047847
TMEM2_TSS30800	0.00228354524812765	-0.211936161428314	0.046935425968132	209	209	208	3.42907	3.63520477033493
ANXA1_TSS21958	0.00053649264475651	0.23971630156379	0.0166020441799288	209	209	209	355.732	367.29911291866
NTRK2_TSS11428,TSS554,TSS8900	2.84161724349637e-07	-0.349326360889021	5.42657987362476e-05	185	92	12	0.0839092	0.256212381818182
LOC100128361_TSS8675	0.00243968823495227	-0.21058377416626	0.0492193141070364	201	195	11	0.500085	0.532805622488038
LINC00476_TSS1413	0.00115203021977859	-0.225472787325155	0.0289263697915133	203	201	150	1.39016	1.52284110909091
SLC35D2_TSS27634	0.0023340309239088	-0.211489936000429	0.0476138582969137	208	208	208	7.05638	7.15008373205742
CORO2A_TSS20932,TSS22985	0.000913527440895034	0.22988767094667	0.0247432033266017	209	209	209	22.4344	22.3545371291866
GRIN3A_TSS7801	0.000131915538004024	-0.26386573748519	0.00558928223810246	207	198	11	0.396431	0.441248400287081
ABCA1_TSS19198	0.000865251145159554	-0.230909108840188	0.0236795337488473	209	209	205	5.8488	6.4192870430622
KLF4_TSS23470	0.000846890331200933	0.231311408952515	0.0234025554117049	209	209	209	40.0918	44.180704784689
FAM225A_TSS11203	8.60932742854194e-05	-0.270772378549377	0.00406770828837265	208	199	17	0.415461	0.485296383732057
BSPRY_TSS26646	4.86580931847157e-05	-0.279727207288655	0.00260198644329397	155	94	4	0.08815	0.156422550861244
FKBP15_TSS8085	0.00223061160199971	0.212413762081597	0.0461568721802536	209	209	209	49.8874	49.9531598086124
DFNB31_TSS34193,TSS5739	0.00101677612497001	-0.227860062355724	0.0267936232271735	193	151	10	0.207372	0.30691901645933
AKNA_TSS12431	9.78300013964428e-07	-0.334113380810383	0.00013092317621437	209	209	209	8.52749	9.48990607655502
TNFSF8_TSS11185	1.35324862402297e-05	-0.29876556272977	0.000982681479507137	208	208	155	1.64713	2.04119125358852
TRAF1_TSS10088,TSS10913,TSS12784	5.02206164645818e-08	-0.369390289793595	2.10440848762488e-05	209	208	208	3.45725	4.27023429473684
MIR600HG_TSS6364	0.000289922529606463	-0.250602305953209	0.0102216686610632	200	149	1	0.160142	0.199251751770335
OLFML2A_TSS22464,TSS32731	0.00031647484501645	-0.249081589813281	0.0109761377387591	200	157	0	0.167009	0.185868110526316
ARPC5L_TSS15352	0.00104780312930256	-0.227287710602011	0.0270534300889926	209	209	209	15.1813	15.9389011004785
WDR38_TSS14535	0.00213567101097448	-0.213296811426204	0.0446360480061476	181	157	39	0.346676	0.739524980382775
TTC16_TSS11215	0.000242229548918938	-0.253692263938227	0.00882251687403133	191	139	9	0.165974	0.314727511961722
FAM102A_TSS27745,TSS28229	1.47439966341074e-08	-0.382795180538145	9.9176657359058e-06	208	208	207	4.33932	6.13919118181818
DOLK_TSS9880	0.000579354387134049	-0.23832176313884	0.0175252988041816	207	207	202	3.94005	3.9780205645933
LINC00963_TSS36275	0.00204019113917315	0.214221672291761	0.0433854623198044	209	209	209	14.1647	14.4178927751196
FNBP1_TSS7215	0.000302326177688817	-0.249876478434213	0.0105821536363455	209	209	209	11.9322	12.585718277512
USP20_TSS33507	1.72400729807196e-05	-0.295265971176862	0.00117200400388344	209	209	208	6.62381	7.22725066507177
NCS1_TSS27425,TSS36464	0.000814533430326345	-0.232040331909145	0.0229046083746663	184	91	0	0.0802743	0.122754118803828
NTNG2_TSS22505	0.000439044124146059	-0.243315715390139	0.0140455655285324	201	117	3	0.121329	0.189920218660287
RALGDS_TSS13171,TSS14319,TSS20402,TSS31005	0.000151386250645814	-0.261596868188498	0.00623121409461781	209	209	209	31.8993	33.3884459330144
SARDH_TSS13303,TSS25151	1.09596028273704e-05	-0.301776738114498	0.000843790385151852	195	165	37	0.374472	0.58198833076555
DBH_TSS33461	0.000155824515449282	-0.261118059469193	0.00633691987793265	148	72	0	0.0382775	0.105294407988756
DBH-AS1_TSS15307	3.83384852413954e-05	-0.283378630336361	0.00217771115834513	171	121	21	0.167591	0.371366221052632
LINC00094_TSS29449	0.00135518431644179	0.222331122216335	0.03274089443532	209	208	204	2.13779	2.22096072535885
PPP1R26_TSS7157	0.000257233782584132	0.252663295676799	0.00926077847413099	209	209	208	3.52279	3.64978607655502
COL5A1_TSS11484	1.1844057160178e-07	-0.359629861452845	3.05803984920515e-05	191	57	4	0.0486326	0.122502936028708
PTGDS_TSS28225	0.000110147938570202	-0.266807346158432	0.00491055294561697	152	141	46	0.326679	1.08218594976077
NPDC1_TSS15843	0.000850735174530994	-0.231226505269568	0.0234391023932986	185	166	32	0.275989	0.567405453588517
ADARB2_TSS18639	0.000350077844102709	-0.247318643943055	0.0118326519371308	133	20	0	0.00483408	0.0267924949760766
PFKP_TSS22334,TSS36462	1.32233023604235e-05	-0.299097234811591	0.000965469595378578	209	209	209	19.4093	21.7595906220096
ASB13_TSS7638	0.000514840421398727	0.240460424678614	0.0160681758380621	209	209	209	14.0488	14.3027149282297
IL2RA_TSS18147	2.70277341627554e-07	-0.349926142627677	5.31427625333993e-05	204	194	64	0.655572	1.00624724971292
IL15RA_TSS18224,TSS18694	5.47255967780809e-09	-0.393210497844788	5.59536391697811e-06	207	207	205	4.67136	5.50811010526316
PRKCQ-AS1_TSS18897	0.000112231618446171	-0.266503237439256	0.0049718412462783	200	182	29	0.40076	0.559483629665072
PRKCQ_TSS12645	5.82810594273558e-07	-0.340585741196405	8.90989697875872e-05	209	207	122	1.2443	1.73623622511962
SFMBT2_TSS20067,TSS241	0.00114577260005739	-0.225577412204196	0.0288964077847603	209	209	208	4.92159	4.96627440669856
SEC61A2_TSS3625	0.000840890514837172	-0.231444611345243	0.0233444279781522	203	202	110	1.02942	1.09874541196172
FRMD4A_TSS13627	0.000110115466540334	0.2668121278769	0.00491055294561697	209	209	209	13.3238	13.0443096172249
NMT2_TSS15385,TSS15913	0.000690691762609152	-0.235101657656515	0.0198815001622213	205	205	160	1.37078	1.57170618181818
LINC00202-2_TSS22952	0.000391394856753186	-0.245354754106231	0.0128591824337637	96	11	0	0	0.0190911210047847
VIM_TSS32037	5.50666852408625e-05	0.277811584674259	0.0028784448700239	209	209	209	2391.52	2380.11234449761
ZEB1-AS1_TSS6324	7.08179380108511e-06	-0.30790819458676	0.00060138781179248	164	105	2	0.101041	0.181341524066986
ZEB1_TSS23011,TSS4728	8.66696371055268e-07	-0.335640225849377	0.000119749329408344	198	165	18	0.252361	0.400887854976077
SVIL_TSS1758,TSS23581	9.27518379855323e-06	0.304136096010534	0.000736282525077078	209	209	209	43.0753	42.5259277511962
ZNF37BP_TSS228	0.000995654226713263	-0.228258948134891	0.0264552158929498	208	205	48	0.759677	0.773924389473684
CREM_TSS13097,TSS15786,TSS18954,TSS20221,TSS29235,TSS29567,TSS6192	0.000172728142308816	-0.259404088546783	0.00681343216906736	209	209	208	6.05862	6.57467374162679
ZNF33B_TSS2364	1.39857847796488e-06	-0.329559789764266	0.000170233640358382	209	207	166	1.38293	1.46077716698565
RASSF4_TSS29481	0.000191162734497152	-0.257704945784665	0.00732580308318097	209	209	209	48.8571	51.2729138755981
ANTXRLP1_TSS29094	9.27087645148762e-06	-0.30414263493295	0.000736282525077078	129	92	7	0.0764236	0.223369505741627
WDFY4_TSS13715	0.00157006495023977	0.219446693161399	0.0362205390475079	209	209	209	26.1708	26.0167794258373
ALOX5_TSS34144	0.001511098753716	0.220200395798185	0.0353984700625434	209	209	209	518.294	520.980866028708
ANK3_TSS21904,TSS25261,TSS5799,TSS7982	0.00228424826510529	-0.211929886383234	0.046935425968132	208	172	7	0.210491	0.289345774114833
ARID5B_TSS28048,TSS36049	0.00192317851477232	-0.215410444720735	0.0418856344631647	208	206	74	0.737955	1.03817970320574
SRGN_TSS9497	3.53082530943789e-06	0.317405724672256	0.000351519831150217	209	209	209	431.428	445.622842105263
H2AFY2_TSS19116	0.000284077719322406	-0.250954391733447	0.0100711658579751	208	208	169	1.63384	1.75420955023923
AIFM2_TSS20921	0.000461171076011939	-0.242437761105928	0.0146434706508586	208	208	185	1.77822	2.0155634784689
ADAMTS14_TSS15926	0.00249136761113901	-0.210153463871194	0.0498515588268434	172	30	0	0.0275339	0.0515315724401914
PRF1_TSS33356	1.4177889373331e-05	-0.298095734507999	0.00101798042211155	206	206	157	2.28796	3.71157233014354
SPOCK2_TSS25443,TSS27340	8.98566208525929e-09	-0.38804460436087	7.13640856922338e-06	209	208	197	5.26395	8.61235243301435
CFAP70_TSS26191	0.00101798919855053	-0.227837385408654	0.0267979628261073	202	190	16	0.337773	0.502410727512105
KCNMA1_TSS18323	0.000921532150963322	-0.229723125320138	0.0249262257256862	209	208	205	20.4727	23.2479295550239
CDHR1_TSS19309	0.000162013156501322	-0.260471260056389	0.00650112761904284	160	36	2	0.0291372	0.0928897243062201
STAMBPL1_TSS19314	2.09362777156025e-06	-0.324329623274504	0.000232674867255877	205	198	84	0.840054	1.05705898181818
ANKRD22_TSS21907	9.85173769199707e-08	-0.361752640928967	2.94002024355625e-05	200	186	74	0.572189	0.990218796650718
ALDH18A1_TSS6182	0.000383710453539757	-0.245704967910722	0.0126882573129751	209	209	208	4.77434	4.96985579904306
PDLIM1_TSS23538	8.44134984048548e-05	0.27108682803059	0.0040288706149209	209	209	209	160.686	165.61306937799
ENTPD1_TSS23460,TSS4290,TSS7598	2.23746708884295e-05	-0.291446560405062	0.00144789610779531	209	209	208	3.94187	3.97986890430622
MORN4_TSS12318,TSS14041	0.00228386614222982	0.211933296948243	0.046935425968132	201	199	22	0.604605	0.626021491866029
HIF1AN_TSS20793	0.000239924789851093	-0.253855554241929	0.00877319657708263	209	209	209	5.96284	6.07105918660287
ELOVL3_TSS30258	0.000108020415507581	0.267123463307107	0.00485256562528871	206	198	136	1.1795	1.30468094784689
NFKB2_TSS10133,TSS11132,TSS21921	8.13308714881613e-05	-0.271679471176999	0.00395776241429183	209	209	208	5.74379	6.68418713397129
XPNPEP1_TSS26510	0.000350891990467712	-0.247277912544015	0.0118326519371308	209	209	209	17.348	17.6570478947368
DUSP5_TSS20173	2.44145096067453e-05	-0.290155992800351	0.00156250488565074	209	209	205	3.38332	3.71189055502392
AFAP1L2_TSS17654	7.27216608307906e-06	-0.3075396393953	0.00061195006658232	155	59	1	0.0416491	0.0904212969856459
ABLIM1_TSS14596,TSS34061,TSS34545	2.18919993812114e-06	-0.323744914657143	0.000240163689348989	208	200	60	0.545204	0.918678398086124
TCF7L2_TSS30698	1.48594572561343e-05	0.297419008866406	0.00105214012998351	209	209	209	25.6089	25.6510234449761
CTBP2_TSS20035,TSS25262,TSS25836,TSS2650	0.00163780673173356	0.218612112165808	0.0373119232351529	209	209	209	17.494	17.5636417703349
ADAM8_TSS4574	1.63098137203676e-07	-0.355905217917473	3.6569749868975e-05	208	207	184	2.4087	3.47483703444976
IFITM1_TSS6509	6.57312926798248e-07	-0.339095541713826	9.71189348086128e-05	206	206	205	15.6401	23.4186372583732
ANO9_TSS22755	4.18167117809471e-06	-0.31512699160994	0.000394419546063759	201	192	69	0.658907	1.07398842200957
EPS8L2_TSS29168	4.17837489706009e-06	-0.315137656854034	0.000394419546063759	197	155	13	0.232686	0.380161035885167
BRSK2_TSS25621,TSS32338,TSS6069	0.000938538336447336	0.229377863281522	0.0252260551187491	155	10	0	0.0174236	0.03105347
NAP1L4_TSS31703	0.000144999419804939	-0.262309434418651	0.00600619028058791	209	209	209	21.6587	21.6379631100478
APBB1_TSS17880,TSS24907,TSS27260,TSS28836,TSS33541,TSS35737	2.47016208437481e-08	-0.377224759748321	1.3935597097662e-05	200	194	79	0.768924	1.17508913971292
GVINP1_TSS31063	0.000467338435129136	-0.242200006620133	0.0148208904966946	209	209	206	3.61006	4.01070779425837
NRIP3_TSS26717	0.0014480566313602	-0.221036544155234	0.0343355988443397	200	176	9	0.265839	0.372411029808612
DENND5A_TSS12877	0.000966118151401493	0.228829977237137	0.0257776054989286	209	209	209	60.6601	60.1269454545455
AMPD3_TSS14989,TSS22629,TSS25071,TSS25967,TSS36176	1.04537980102284e-06	-0.333273919224175	0.000137736871618273	208	207	116	1.18702	1.63070045933014
SVIP_TSS31510	0.00101156583452617	-0.227957745971069	0.026755518855496	208	208	203	3.20846	3.63760265550239
DCDC5_TSS21208	0.000571704305895237	-0.238563514780722	0.0173555032814586	155	32	1	0.0234267	0.0563963057416268
CAT_TSS23344	0.000225603787348412	0.254904183997458	0.00838189904124994	209	209	209	167.305	168.523739712919
PRR5L_TSS15175,TSS17640,TSS35006	0.00220554099687066	-0.21264357250377	0.0457224926366674	207	207	168	1.63591	1.89776758373206
SLC43A1_TSS14866,TSS9610	6.82621477830601e-06	-0.308418062380668	0.000581616253160933	188	150	9	0.200723	0.314768272248804
MS4A2_TSS32639	9.49610177771518e-05	-0.269202114789397	0.00442130888051325	179	100	8	0.0887244	0.221483697607655
MS4A1_TSS30175	4.30152169539202e-05	-0.28162180276776	0.00236796909626377	201	176	55	0.446009	1.04464286057416
CD5_TSS26111	3.54640383651007e-08	-0.373257590611382	1.81299256930068e-05	207	207	206	4.53083	6.59470154066986
CD6_TSS4778	3.31014102154057e-10	-0.420877731899182	2.27223490512639e-06	208	208	208	6.57103	9.70740995215311
RAB3IL1_TSS20888,TSS3048	0.00250631131532615	-0.210030545446819	0.049966520532379	183	155	21	0.277591	0.462819091866029
SLC22A8_TSS10466	0.000819042439674121	-0.23193717270417	0.0229808384198795	23	0	0	0	0.00274690765550239
RARRES3_TSS30112	1.23769610889276e-06	-0.331125064898018	0.000152834542219362	209	209	208	33.0703	39.4282342822966
RTN3_TSS16366	3.44544119261919e-05	0.284998602972127	0.00200612579326969	209	209	209	80.6137	80.7429966507177
LTBP3_TSS25631	0.000746600190208002	-0.233661761948451	0.0213227345943092	208	206	196	2.29444	2.49205616885167
PELI3_TSS14501,TSS28537	0.000173197501421179	0.259358768776763	0.00682141962068839	209	209	209	9.90599	10.3773895215311
CLCF1_TSS12724,TSS28314	8.97112513032362e-05	0.270114196043247	0.00420753999002206	209	209	209	5.31857	5.65669349282297
PTPRCAP_TSS19256	1.17056882108928e-07	-0.359765765095907	3.05315404447583e-05	209	209	209	13.7407	21.6533355502392
RAD9A_TSS21413,TSS2937	0.00213960705250964	-0.213259498712884	0.0446817776709141	209	208	206	3.47171	3.77546584688995
LRP5_TSS14721	0.000158713585113421	-0.260813180748483	0.00640896990376646	199	148	7	0.162321	0.236756513923445
CCND1_TSS13895	2.40378603693951e-07	-0.351324924381506	4.87136701179745e-05	206	196	35	0.493469	0.649185563301435
FOLR3_TSS27198	1.44737241049703e-05	0.297798300480108	0.00103341581521549	209	209	209	29.1947	83.7446120574163
CLPB_TSS24084	0.000961433833568871	0.228922011231638	0.0257062868408514	209	208	205	5.05878	5.0665324784689
IL18BP_TSS19552,TSS35664,TSS4543,TSS5833	0.000309169836058967	-0.249487773159086	0.0107519594278956	206	206	206	7.13822	8.07413277511962
LAMTOR1_TSS19163	0.000656834579918874	0.236026838908604	0.0190487361952485	209	209	209	125.068	128.888501913876
P2RY6_TSS1612,TSS19399,TSS29179,TSS32910,TSS8582	2.18246072636342e-06	-0.323785339798934	0.000240163689348989	193	179	52	0.557223	0.786708472727273
KCNE3_TSS9120	0.00173355808391989	0.217484695733168	0.0389380300378527	209	209	209	27.1982	27.1050443062201
GDPD5_TSS10097	0.000642989657845265	-0.236417901192871	0.0187192011892743	209	208	183	1.75192	2.05355846167464
DGAT2_TSS13748	9.67773208203812e-05	0.26889753452503	0.00444914585879454	208	207	203	4.8078	5.35869074832536
LRRC32_TSS13597,TSS9922	0.00205003492551895	-0.214124519565233	0.0435223776837126	157	45	0	0.0352513	0.0641456377033493
GDPD4_TSS6477	0.000504551379641967	-0.24082423208468	0.0157934230607691	79	16	0	0	0.0265067373205742
MYO7A_TSS21748,TSS8185	1.12928492086617e-07	-0.360180615298393	3.05315404447583e-05	208	205	105	1.00335	1.57458260555024
NDUFC2-KCTD14_TSS25394	0.00215256677553362	-0.213137083605943	0.0448790859293759	206	114	15	0.131229	0.337266332105381
SYTL2_TSS15012,TSS1743,TSS3351,TSS9599	3.19761083697216e-05	-0.286124824226624	0.00188327489870611	207	204	97	0.959184	1.18524245933014
BIRC3_TSS31006	3.73792478080157e-05	-0.283763813545902	0.00213747416827895	209	208	193	2.55111	3.18610700430622
TRPC6_TSS23161	0.00243714606133217	0.210605154644201	0.0492068645132004	209	209	207	7.25812	7.4606100861244
MMP12_TSS34111	5.9390910392789e-05	-0.276634179481808	0.00307305882702445	189	173	81	0.6856	1.56787286267943
LOC643733_TSS33980	0.000144544065913494	-0.262361351258998	0.00600619028058791	169	157	51	0.4228	0.770756713397129
PDGFD_TSS34467	0.000437570883358667	0.243375616483169	0.0140186149813755	208	207	189	5.75421	7.77908326315789
SLC35F2_TSS19534	8.8502608011007e-05	-0.270331259033925	0.00415848375619366	193	157	10	0.228882	0.327767930143541
ZC3H12C_TSS6750	0.000100841583843022	-0.26823494514587	0.00459467330590281	204	164	5	0.209882	0.291283082870813
LAYN_TSS20527	0.00132697210363691	-0.222740485053094	0.0321504587119081	157	71	1	0.0573978	0.103281739617225
DIXDC1_TSS13570,TSS18853,TSS26574	0.000388436306982663	0.24548882746909	0.0127784046882675	208	208	207	4.23067	4.23451018181818
SIK2_TSS1560	0.00127648334834931	0.223493400010528	0.0314034560800354	209	209	209	13.3077	13.7672951196172
CADM1_TSS13866	1.45880661672587e-05	-0.297684879848421	0.00103579322028139	202	181	18	0.364224	0.443537534784689
FXYD2_TSS33878,TSS35310	6.31136195766082e-06	-0.309502676590194	0.00055059632423129	165	160	73	0.623361	0.952972127272727
CD3E_TSS21953	8.3601802869504e-09	-0.388801793133812	7.13640856922338e-06	209	209	205	7.947	13.031247937799
CD3G_TSS36039	0.000196354225282007	-0.257254038384116	0.00746219359301673	205	205	178	2.58994	3.88204006220096
CD3D_TSS7412	2.61489265309199e-05	-0.289136398661783	0.00164167011375507	207	207	200	7.89927	11.4627561722488
BCL9L_TSS24284	1.0051355105799e-05	-0.303002404532814	0.000778553599573724	209	209	199	1.94182	2.36371643062201
MCAM_TSS18002	0.00015193655044382	-0.261536793797328	0.00623378838827363	173	95	6	0.0902557	0.178664651244019
PVRL1_TSS35475	0.000383680138072772	0.245706362365184	0.0126882573129751	209	208	208	3.58714	3.63710708277512
PKNOX2-AS1_TSS19363	0.00198588539923567	-0.214765440270043	0.0426923605465627	4	0	0	0	0.00171786555023923
TIRAP_TSS3471	0.00197633923227552	0.214862424117114	0.0425610667117096	208	208	208	7.13201	7.18894545454545
ETS1_TSS21595,TSS35401	1.34291756031906e-07	-0.358173298100143	3.30060728454958e-05	209	209	208	5.38477	8.25492674162679
ARHGAP32_TSS27596,TSS7716	1.27537347453596e-05	0.299615274644276	0.000943431269288559	209	209	183	1.47701	1.52946775119617
KCNJ5_TSS12525	0.000191716134356177	-0.257656339897392	0.00733601214113509	205	199	122	1.35636	1.81629113909091
MIR4697HG_TSS13642	0.00151659148157919	-0.22012906288938	0.0354347302199686	168	37	0	0.0248271	0.066292170861244
B3GAT1_TSS17336	9.599988150694e-05	-0.269027243763586	0.00443734714502513	178	95	5	0.0908815	0.182570499043062
CRACR2A_TSS16641	3.91260140571999e-05	-0.283069125184188	0.00221261071972585	207	205	117	1.0708	1.35320421578947
CCND2_TSS27869	4.60317461495217e-10	-0.417753456676758	2.27223490512639e-06	208	208	166	1.59757	2.15908054066986
VAMP1_TSS28587	3.980698686522e-06	-0.31579234085956	0.000383964675947882	208	208	195	2.21972	2.75329164593301
LPAR5_TSS15463,TSS15756	0.000193042199742529	-0.257540400158133	0.00736470398152056	208	207	184	1.75948	1.90683026794258
LAG3_TSS17738	0.000358636956328176	-0.246894762656853	0.012061999000927	204	201	95	0.854528	1.50650240191388
ENO2_TSS27326	2.42034196822611e-07	-0.351243214040157	4.87136701179745e-05	204	197	86	0.810917	1.11595570287081
C1R_TSS27177	0.000160141553413429	-0.260664399144441	0.00643612931886895	204	198	69	0.698067	0.900587305263158
C1S_TSS7208	0.000141905216417427	-0.26266526201467	0.00590755576033527	202	197	104	0.993414	1.45051340813397
CLSTN3_TSS25679	1.21648760669756e-09	-0.408354833601936	2.96257967764586e-06	209	208	194	2.75558	3.50686680669856
PZP_TSS13917	0.00151947383984972	-0.220091724753951	0.0354512870871408	199	66	3	0.0631626	0.123475773253589
KLRB1_TSS24007	4.88521077360066e-06	-0.313015811177385	0.00044123983245232	202	202	182	3.82605	6.61825223923445
LOC374443_TSS10607,TSS10875,TSS25587,TSS25811,TSS26348	0.00030362255918171	-0.249802223078306	0.0105878529812328	206	206	142	1.27649	1.70668065550239
CLEC2D_TSS13210	1.79687819840853e-07	-0.354768040303598	3.89237318894241e-05	209	209	151	1.65955	2.39925194258373
CLEC9A_TSS10856	0.000437653251247511	-0.243372262525689	0.0140186149813755	195	179	28	0.347075	0.529676153588517
KLRD1_TSS26063,TSS36364	0.000278695729202114	-0.251284607049973	0.00989408546407671	198	183	41	0.427156	0.736513836650718
KLRC3_TSS20993	0.00227229340193428	-0.212036833834654	0.0468403964893888	133	105	9	0.100869	0.235461264114833
STYK1_TSS17957	4.12073550713279e-05	-0.282278551052048	0.00229978428597863	167	72	2	0.0574163	0.111764903827751
KLRK1_TSS7227	2.95353926554296e-05	-0.287317490136948	0.00178476163514288	204	204	154	1.96793	3.33737799521531
BCL2L14_TSS4180,TSS8288	4.96031551709855e-07	-0.342570804616713	7.91403660292466e-05	167	113	1	0.125365	0.181954336842105
DUSP16_TSS14260	1.18847828716809e-05	-0.300623465220403	0.000896126651867363	209	209	203	2.11792	2.22888489473684
ST8SIA1_TSS20281	1.12185767545889e-07	-0.360256792589126	3.05315404447583e-05	187	79	0	0.070968	0.116426603923445
ARNTL2_TSS3808	0.000596910823559523	-0.237777925709223	0.0178660861370082	208	206	49	0.639262	0.729017996076555
ABCD2_TSS16216	7.7381737460568e-07	-0.337061678595264	0.000111748846962123	195	137	17	0.168501	0.325354091674641
KIF21A_TSS20350	1.61742602848049e-07	-0.356002985413261	3.6569749868975e-05	203	182	15	0.297344	0.448639290430622
NELL2_TSS16845,TSS21479,TSS24540,TSS5660	6.66519557245631e-08	-0.366205958265863	2.43384377182222e-05	201	189	69	0.5677	1.14070876028708
SLC38A1_TSS10899,TSS19178,TSS5709	2.81372481667766e-06	-0.320434479764023	0.000298429958668455	209	207	131	1.38788	2.13238356363636
HDAC7_TSS82	0.000359811049827596	-0.246837350890921	0.0120855850783748	208	208	207	3.85373	4.24378288038278
AMIGO2_TSS4545	0.000448185786837101	0.242948131439071	0.014284385158782	209	209	209	59.589	61.1636153110048
CCNT1_TSS5565	0.00201551552086851	-0.214467096277097	0.0430757460108026	209	209	202	2.87413	2.95528206698565
FKBP11_TSS14833,TSS9581	0.00088498435682381	-0.230485405487611	0.0240813184531447	204	203	195	3.50919	4.05997099330144
SPATS2_TSS28182	0.000568450718249262	-0.238667239352141	0.0173083580814325	207	205	58	0.78001	0.862344619138756
BCDIN3D-AS1_TSS27448	7.43248228120997e-05	-0.273108882106252	0.00370334658070191	207	170	5	0.265742	0.336308963145008
CERS5_TSS20730	0.000135062179259778	-0.263478684485155	0.00569690489118678	209	209	208	6.15099	6.35113572248804
GPD1_TSS9930	0.0012923260830408	0.223254251070271	0.0317321296912641	209	209	209	110.228	115.60521291866
POU6F1_TSS35186,TSS8505	4.68960562267752e-06	-0.313572169193814	0.000431190681011727	194	120	2	0.112433	0.15973173430622
SLC11A2_TSS10459,TSS133,TSS1364,TSS2210	0.000694177159123539	-0.235008804958878	0.0199593502411212	209	209	209	17.7402	17.8593262200957
KRT3_TSS8954	0.00202814607054649	-0.214341132909323	0.0432422274782521	25	0	0	0	0.00232727607655502
ITGB7_TSS30311	0.00235884781702272	-0.211273795558797	0.0480379333117934	209	209	209	11.7579	13.1715032535885
RARG_TSS144,TSS23236	6.13964573303275e-05	-0.276115230821066	0.00315131495144679	209	208	189	1.78019	2.08116601578947
