tracking_ID	pvalue (Lymphocyte)	corr_coef (Lymphocyte)	fdr (Lymphocyte)	fpkm>0_num (Lymphocyte)	fpkm>0.1_num (Lymphocyte)	fpkm>1_num (Lymphocyte)	fpkm_median (Lymphocyte)	fpkm_mean (Lymphocyte)	pvalue (Macrophage)	corr_coef (Macrophage)	fdr (Macrophage)	fpkm>0_num (Macrophage)	fpkm>0.1_num (Macrophage)	fpkm>1_num (Macrophage)	fpkm_median (Macrophage)	fpkm_mean (Macrophage)
ADA_TSS30825	3.02392475696625e-07	0.348580122190406	3.29790279021186e-05	203	202	172	1.88365	2.57205343444976	1.72999453248324e-05	-0.295215534221748	0.00117295464840329	203	202	172	1.88365	2.57205343444976
LINC01260_TSS28910	0.000791642601073828	0.232572292458585	0.0151460902141079	146	108	12	0.110174	0.280586836842105	0.000291386578339727	-0.250515147147606	0.0102591354393137	146	108	12	0.110174	0.280586836842105
PLTP_TSS19891,TSS3611	0.000175989600928841	0.259091519121339	0.00519057771815725	209	209	209	18.7074	30.0824481818182	0.000374877947389102	-0.246115634749822	0.0124444872898868	209	209	209	18.7074	30.0824481818182
BCAS4_TSS29336	0.000452502434198322	0.242776968352764	0.0103271560004851	147	106	14	0.106783	0.305595427751196	2.3002501211878e-05	-0.291037893759864	0.00148476498352731	147	106	14	0.106783	0.305595427751196
NFATC2_TSS11321,TSS27718	6.08576246823967e-10	0.41508281234894	2.13448582530314e-07	208	207	152	1.65408	2.52637979569378	4.08148542619266e-08	-0.371701598064592	1.9469130642368e-05	208	207	152	1.65408	2.52637979569378
CASS4_TSS28755,TSS30185	1.81482096479628e-06	0.326193456693894	0.000144964495878618	206	203	97	0.953591	1.363749345311	2.00199752297353e-06	-0.324914617308015	0.000225431976584698	206	203	97	0.953591	1.363749345311
RBM38_TSS6749	2.85014674889675e-09	0.399874064091191	7.83361301597311e-07	207	207	205	3.64298	4.42078229186603	4.77379579644271e-05	-0.280021543895912	0.00256890514427099	207	207	205	3.64298	4.42078229186603
ZNF831_TSS20169	1.6019233467943e-10	0.427643491688679	8.71207716327852e-08	204	169	27	0.291919	0.507969614210526	3.8156469956296e-07	-0.345772033852902	6.51612466763975e-05	204	169	27	0.291919	0.507969614210526
STMN3_TSS10601,TSS24758	1.46897120732388e-09	0.406496654527098	4.47004440838164e-07	208	205	144	1.39465	1.88648339569378	1.41056805615999e-05	-0.298169225367037	0.00101798042211155	208	205	144	1.39465	1.88648339569378
LIME1_TSS2458,TSS2488	1.2254840815809e-06	0.331251692530615	0.000105826346653005	209	208	204	3.43212	4.74498415789474	2.86322089147592e-06	-0.320203000323308	0.000301180202498008	209	208	204	3.43212	4.74498415789474
ITSN1_TSS21494	5.26574646271544e-05	-0.278505857434449	0.00212299282860362	209	209	206	4.40289	4.83282501913876	0.00103587169020777	0.227505942725335	0.0268266628909836	209	209	206	4.40289	4.83282501913876
LINC00649_TSS806	1.68813159281254e-06	0.327132528332712	0.00013742143835631	200	194	51	0.584186	0.789011817559809	0.00017668934129576	-0.259025162885963	0.00692994831634987	200	194	51	0.584186	0.789011817559809
TMPRSS3_TSS15446,TSS19569,TSS20009	8.44961776675484e-07	0.335959327900972	7.85384289949165e-05	182	145	18	0.204024	0.37252195645933	5.69009270824394e-05	-0.277301900261984	0.0029622089555076	182	145	18	0.204024	0.37252195645933
UBASH3A_TSS7178	1.02787819163348e-10	0.431707122827445	6.25561772770082e-08	205	199	121	1.3045	2.02666295167464	6.46585206737203e-07	-0.339299841284146	9.60893283105212e-05	205	199	121	1.3045	2.02666295167464
TCONS_00029157_TSS17459	0.000218991323262907	0.255409464359226	0.00617159560520746	107	25	0	0.0117347	0.0415706866985646	0.00111908999823837	-0.226029501635632	0.0283979310521282	107	25	0	0.0117347	0.0415706866985646
TRPM2_TSS9091	0.000156929356649472	0.261000848725498	0.00476964481012741	206	201	115	1.13557	1.80009315526316	6.79203869806479e-07	-0.338688360443705	9.86427847507013e-05	206	201	115	1.13557	1.80009315526316
ADARB1_TSS4654	5.78759299622509e-09	0.39263186345055	1.40892061501438e-06	209	206	99	0.923525	1.2600801715311	8.99254294152565e-08	-0.362798703551061	2.86198148550556e-05	209	206	99	0.923525	1.2600801715311
ITGB2-AS1_TSS32326	5.52423159787674e-08	0.368321993521644	8.50631830562213e-06	204	197	113	1.1057	2.0268671277512	6.23006760064059e-08	-0.366968586531982	2.30792402811557e-05	204	197	113	1.1057	2.0268671277512
YPEL1_TSS21612	0.00112882875181388	0.225863360661258	0.0191593570551889	209	208	184	1.46856	1.59463192344498	0.00118892974619082	-0.224866240428505	0.0296490080413497	209	208	184	1.46856	1.59463192344498
GGT1_TSS35940,TSS6803	0.000467202546860827	0.242205213789498	0.0105589427942614	207	206	186	2.0921	2.5119264315311	0.000967128219637211	-0.228810185940338	0.0257776479897255	207	206	186	2.0921	2.5119264315311
ADORA2A_TSS17679,TSS2251,TSS24762	0.000101625635399911	0.268110008239969	0.00341347288627742	203	173	79	0.59649	1.10821974332666	3.35831761773742e-06	-0.318076847926668	0.000341999827199148	203	173	79	0.59649	1.10821974332666
KIAA1671_TSS17664	1.53634996421555e-05	0.29693718861883	0.000838184321490313	207	195	20	0.315528	0.475931447464115	3.92010131687557e-07	-0.345444140837593	6.62396371199303e-05	207	195	20	0.315528	0.475931447464115
MIAT_TSS7965	2.27959645149472e-10	0.424373486169987	1.02225903327468e-07	209	207	137	1.58455	3.0678700110048	2.09128654485612e-09	-0.402985486695467	3.34096096081671e-06	209	207	137	1.58455	3.0678700110048
LIF_TSS33450	0.00256292275456742	0.209570848212175	0.0336482729101024	189	139	3	0.170787	0.232096063827751	5.85604120508378e-07	-0.340526654979724	8.90989697875872e-05	189	139	3	0.170787	0.232096063827751
PIK3IP1_TSS13493	6.79321927233472e-05	0.274528125831582	0.00252385868924633	209	209	207	10.4342	11.7163841866029	0.000338520341799771	-0.247906549222097	0.0115201355495593	209	209	207	10.4342	11.7163841866029
APOL3_TSS3419,TSS5040	1.61530280177031e-06	0.32770327795384	0.00013233575293606	209	209	209	11.6819	13.1568916746411	2.29952638042357e-07	-0.351852236023263	4.74017692016185e-05	209	209	209	11.6819	13.1568916746411
IL2RB_TSS32311	1.77364520885004e-11	0.447289457521768	1.81344580733664e-08	209	208	192	3.72647	5.833840184689	4.32773165883533e-09	-0.395624858817062	5.33403265021002e-06	209	208	192	3.72647	5.833840184689
APOBEC3C_TSS16140	5.60212038573756e-05	0.277544392091627	0.0022269953216149	209	209	209	26.6005	28.3055174641148	0.000399008122900391	-0.245014015724731	0.0130089880477766	209	209	209	26.6005	28.3055174641148
APOBEC3D_TSS17192	2.56392078804031e-06	0.321665390294167	0.000196121212150721	205	198	83	0.778644	1.13884448277512	7.11555673318357e-08	-0.365465475929287	2.4578479142825e-05	205	198	83	0.778644	1.13884448277512
APOBEC3F_TSS22066	2.73206480077204e-06	0.320824995388746	0.000206610379800397	209	206	124	1.13763	1.25791964449761	0.000329190995598602	-0.248394870568189	0.0113097460194837	209	206	124	1.13763	1.25791964449761
APOBEC3G_TSS23486	4.54977014621614e-10	0.41786456828634	1.73577126429001e-07	209	209	209	17.5753	20.5898524401914	9.02934284132738e-06	-0.304513993169773	0.000725783120651475	209	209	209	17.5753	20.5898524401914
APOBEC3H_TSS32356	3.17440937896704e-12	0.461818196160087	5.07131738348604e-09	202	199	147	1.94318	2.74351212105263	1.07732742830779e-06	-0.33289205546494	0.000139078618156441	202	199	147	1.94318	2.74351212105263
CACNA1I_TSS29428	0.000223155135018539	0.255089664853997	0.00627510275710547	186	20	0	0.0214813	0.0424469921052632	0.000586247823385622	-0.238106436033449	0.017671085629198	186	20	0	0.0214813	0.0424469921052632
GRAP2_TSS24773,TSS26141,TSS3784,TSS7350	1.72325043046024e-10	0.426969661103777	8.98938862306003e-08	208	206	142	1.65901	2.64227506325359	7.77511061847572e-08	-0.364458579891173	2.61499476998497e-05	208	206	142	1.65901	2.64227506325359
SCUBE1_TSS3149	3.30988721883159e-07	0.347492293747572	3.56979017723857e-05	189	111	9	0.110735	0.248480788899522	0.000717957841382981	-0.234386516390528	0.0205967681072844	189	111	9	0.110735	0.248480788899522
PRR5_TSS13065,TSS21211,TSS28091	4.76822161031026e-07	0.343055010682542	4.87522050324562e-05	202	198	71	0.822924	1.04497217990431	3.05473540851294e-05	-0.286812106374533	0.00182427709753102	202	198	71	0.822924	1.04497217990431
FAM118A_TSS16856,TSS18315	0.000733023952372257	0.234002033314768	0.0143986873436766	207	207	127	1.20986	1.64748454066986	0.000486488311316895	-0.241479854981723	0.0152953600560531	207	207	127	1.20986	1.64748454066986
CERK_TSS17622	0.00191027089813198	0.215545587697661	0.027633522596011	209	209	209	7.49052	8.22545325358852	1.75728605533778e-06	-0.326611913031302	0.000208920878420879	209	209	209	7.49052	8.22545325358852
MAPK11_TSS16672	3.90282327515297e-08	0.372198104475182	6.66618981302668e-06	203	199	62	0.638078	0.90674814354067	6.41857299119737e-06	-0.309270063431895	0.000556153031281342	203	199	62	0.638078	0.90674814354067
ADM2_TSS17362,TSS22881	4.74285780746596e-05	0.280121709888421	0.00196805500676359	188	117	0	0.117695	0.144654864976077	5.22128797693827e-06	-0.312107582029537	0.000465022097486129	188	117	0	0.117695	0.144654864976077
SBF1_TSS30415	0.000144991217624919	0.262310368235651	0.00448140328139124	209	209	209	8.14026	8.61765698564593	0.00157696164386653	-0.219360236984746	0.0363141590800651	209	209	209	8.14026	8.61765698564593
KLHDC7B_TSS697	0.00190863552566315	0.215562769445602	0.0276254998139727	207	204	119	1.11854	1.45042422631579	0.000116937644332682	-0.265835405098865	0.0051007561890575	207	204	119	1.11854	1.45042422631579
P2RY8_TSS20289	9.89108166547705e-13	0.471289084800969	2.29841762228417e-09	208	206	126	1.28026	2.14348618191388	1.14247253848881e-06	-0.332145805564304	0.000144568022556003	208	206	126	1.28026	2.14348618191388
ARHGAP6_TSS24817,TSS27266,TSS5786	5.96974537296889e-07	-0.340288908167607	5.82414738467396e-05	209	209	207	4.50347	4.48956171770335	7.42892545995391e-05	0.273116456500234	0.00370334658070191	209	209	207	4.50347	4.48956171770335
XK_TSS12436	4.51956143551578e-08	-0.370567552975355	7.40541729828327e-06	206	205	42	0.664426	0.733995011961722	0.00111056967891188	0.226175948216449	0.0283023644692589	206	205	42	0.664426	0.733995011961722
SLC38A5_TSS26107	1.24632824860358e-06	0.331036275087056	0.000107263960816688	187	156	15	0.266326	0.392049771770335	2.22955977897635e-05	-0.291498796650051	0.00144789610779531	187	156	15	0.266326	0.392049771770335
PIM2_TSS34794	1.4499547833532e-08	0.382973919643792	3.08852451810759e-06	209	209	209	8.28023	9.6447971291866	1.41769249329458e-05	-0.298096713735006	0.00101798042211155	209	209	209	8.28023	9.6447971291866
FOXP3_TSS27131	1.26333675924089e-05	0.299750974751062	0.000722419483287616	202	191	77	0.722666	1.13258531435407	1.03907395446435e-06	-0.333350607397689	0.000137615385233489	202	191	77	0.722666	1.13258531435407
AR_TSS36493,TSS8745	0.000663217505121819	-0.235849103756798	0.01341610513322	206	171	27	0.345643	0.513945413732057	0.00173998343627417	0.21741109248581	0.0390307880980484	206	171	27	0.345643	0.513945413732057
DLG3_TSS17701,TSS19560,TSS7981	1.19393633523717e-05	0.300558115207779	0.000692022826870685	205	186	18	0.353453	0.440446128229665	0.000400729165007194	-0.24493782507168	0.0130484562888521	205	186	18	0.353453	0.440446128229665
CXCR3_TSS967	4.05785004744072e-12	0.459786301671706	5.76237250347958e-09	202	200	156	2.50364	4.13879098803828	9.20580895457833e-08	-0.36253036858717	2.86198148550556e-05	202	200	156	2.50364	4.13879098803828
FAM226A_TSS15381	0.00073809907229018	0.233874157046645	0.0144129491113898	25	2	0	0	0.00401814114832536	0.000104169187548143	-0.26771082500452	0.00471268779277538	25	2	0	0	0.00401814114832536
GPR174_TSS27218	9.27395851110149e-06	0.304137955808901	0.000564408698814917	191	184	91	0.818488	1.39493388133971	2.42018625907554e-06	-0.322426507782247	0.000258838414093012	191	184	91	0.818488	1.39493388133971
P2RY10_TSS25200	1.42338984175551e-06	0.329333835455574	0.000120086940182677	199	195	91	0.874331	1.33818824784689	1.05731052708223e-06	-0.333130025752482	0.000138594432732045	199	195	91	0.874331	1.33818824784689
ITM2A_TSS6954	6.61890287930423e-08	0.366284780483211	9.72647404254727e-06	209	206	158	2.00753	3.40745899043062	3.1493409506245e-07	-0.348091392338872	5.59807570383637e-05	209	206	158	2.00753	3.40745899043062
SLC25A53_TSS15598	0.000320851521687742	0.248842385486089	0.00799345589265143	198	63	1	0.0539283	0.108115213588517	1.49366994243127e-05	-0.297344177843121	0.00105345198562973	198	63	1	0.0539283	0.108115213588517
FRMPD3_TSS9113	8.64050230830384e-08	0.363255322053962	1.2003254320791e-05	176	31	0	0.0282129	0.0592522815311005	0.00102751781923908	-0.227660117743401	0.0268266628909836	176	31	0	0.0282129	0.0592522815311005
LONRF3_TSS14204,TSS22248	5.59208501028728e-09	-0.392987263493758	1.37441620142263e-06	208	208	208	14.5538	14.7055190909091	0.000405947949432155	0.244708630197523	0.0131847973766649	208	208	208	14.5538	14.7055190909091
SH2D1A_TSS30904	3.12326102231589e-08	0.374657416226084	5.54400520773726e-06	201	188	76	0.663915	1.12194827703349	2.83717387286643e-07	-0.349345116150687	5.42657987362476e-05	201	188	76	0.663915	1.12194827703349
RAB33A_TSS35732	5.51024375443079e-05	0.277801498517492	0.00220418373406894	168	145	23	0.225779	0.441149579425837	0.000973542039106209	-0.228684955023725	0.0259215708974936	168	145	23	0.225779	0.441149579425837
DDX26B_TSS25422	0.00304404570463397	0.205997964532998	0.0375888175150478	209	209	201	2.27777	2.4835429569378	4.0341083437818e-06	-0.315612456233944	0.000387653546524085	209	209	201	2.27777	2.4835429569378
LINC00892_TSS8696	5.1793863670262e-08	0.369044948008971	8.07257895899736e-06	194	189	138	1.99759	3.28916700717703	5.42131513060945e-06	-0.311593052325796	0.000481160541852459	194	189	138	1.99759	3.28916700717703
CD40LG_TSS4143	3.88564784765036e-09	0.396726847996518	9.83376679542484e-07	206	206	162	2.58731	4.25902380861244	5.52209798988064e-10	-0.416015151443799	2.27223490512639e-06	206	206	162	2.58731	4.25902380861244
FHL1_TSS10004,TSS15569,TSS18174,TSS32008,TSS33805,TSS765,TSS7962	4.29419722738863e-05	-0.28164790103844	0.00181911444462565	209	209	209	82.498	85.7244406698565	1.27419234470971e-07	0.358783371927329	3.22471589337871e-05	209	209	209	82.498	85.7244406698565
L1CAM_TSS11651,TSS29406,TSS32426	4.92413439100852e-08	0.369610543574234	7.95940028235412e-06	200	147	9	0.166426	0.273403905023923	0.00144748966398457	-0.221044213975289	0.0343355988443397	200	147	9	0.166426	0.273403905023923
